OrderTime,TotalPrice,TotalMallCouponDiscount,ShipCharge,Holiday,Tier_Extremely High,Tier_High,Tier_Low,Tier_Medium,Tier_Very High,Tier_Very Low,Season_春夏,Season_春秋,Season_秋冬,Category_Accessory,Category_Bottoms,Category_Dress,Category_Other,Category_Outer,Category_Suit,Category_Tops,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,平均気温(℃),最高気温(℃),最低気温(℃),降水量の合計(mm),日照時間(時間),SaleEventFlag_rakuten,SaleEventFlag_yahoo,weather_day_cat,weather_night_cat,weather_day_晴,weather_day_曇,weather_day_複合(晴雨混在),weather_day_雨,weather_day_雪,weather_day_雷,weather_night_晴,weather_night_曇,weather_night_複合(晴雨混在),weather_night_雨,weather_night_雪,weather_night_雷
2024-04-01,34980.0,0.0,600.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.6,19.7,11.8,3.0,3.8,0,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-04-02,18480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.2,20.6,8.4,0.0,10.6,0,0,晴,曇,1,0,0,0,0,0,0,1,0,0,0,0
2024-04-03,13750.0,4000.0,600.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.9,16.6,12.3,11.5,0.0,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-04-04,9020.0,1000.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.4,19.9,11.3,4.0,0.1,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-04-05,5480.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,15.1,9.0,0.5,0.0,1,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,15.8,9.0,0.0,0.0,1,1,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2024-04-07,17200.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,22.6,13.1,1.5,8.2,1,1,複合(晴雨混在),曇,0,0,1,0,0,0,0,1,0,0,0,0
2024-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,23.2,15.4,0.0,2.3,1,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-04-09,36201.0,1000.0,600.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.6,19.8,9.7,55.5,0.0,1,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,17.8,7.4,0.0,11.9,1,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.8,7.7,0.0,9.3,0,1,晴,曇,1,0,0,0,0,0,0,1,0,0,0,0
2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.2,12.8,2.5,1.8,0,1,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,22.7,11.1,0.0,10.5,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-04-14,55389.0,1000.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,24.8,12.7,0.0,11.5,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-04-15,19580.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.4,26.8,14.0,0.0,11.4,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-04-16,26840.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.2,23.4,15.9,0.0,6.5,1,1,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2024-04-17,23800.0,0.0,600.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.1,25.5,16.5,0.0,5.5,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,21.4,14.3,1.5,0.3,0,1,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,23.6,14.1,0.0,11.6,0,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,26.1,12.7,0.0,8.9,0,1,曇,曇,0,1,0,0,0,0,0,1,0,0,0,0
2024-04-21,47500.0,100.0,1200.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.4,23.3,14.9,5.0,2.2,0,1,複合(晴雨混在),雨,0,0,1,0,0,0,0,0,0,1,0,0
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,18.6,13.2,7.0,0.1,0,0,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-04-23,9350.0,0.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.9,19.4,14.8,0.0,0.5,0,0,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2024-04-24,16665.0,300.0,1200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,16.5,13.9,20.5,0.0,0,0,雨,複合(晴雨混在),0,0,0,1,0,0,0,0,1,0,0,0
2024-04-25,12980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.5,25.8,13.8,0.5,9.8,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-04-26,68270.0,5000.0,600.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,25.1,15.1,0.0,2.5,0,0,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2024-04-27,21900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.5,23.2,16.6,0.0,0.0,0,0,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-04-28,12430.0,200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.6,28.2,15.7,0.0,11.5,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-04-29,9790.0,0.0,600.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.2,25.8,17.4,0.0,8.0,0,0,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2024-04-30,5600.0,0.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.9,25.2,18.2,2.5,1.5,0,0,複合(晴雨混在),曇,0,0,1,0,0,0,0,1,0,0,0,0
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,21.2,11.8,26.5,0.0,0,0,複合(晴雨混在),雨,0,0,1,0,0,0,0,0,0,1,0,0
2024-05-02,40600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.3,21.7,10.8,3.0,7.7,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-03,29800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,24.2,11.4,0.0,12.4,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-04,13090.0,200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.9,27.8,14.8,0.0,12.4,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-05,68860.0,1703.0,600.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21.5,27.7,15.4,0.0,12.6,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,23.6,19.1,0.0,0.9,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-05-07,33810.0,300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,22.2,18.6,5.0,0.0,0,0,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-05-08,14300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.8,23.8,11.4,8.0,1.3,0,0,複合(晴雨混在),雨,0,0,1,0,0,0,0,0,0,1,0,0
2024-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,18.9,10.2,1.5,5.8,0,0,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,24.4,8.7,0.0,12.8,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,25.9,14.1,0.0,13.0,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-12,11000.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.1,24.8,17.3,0.0,3.7,0,0,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2024-05-13,16500.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.3,22.0,15.4,58.5,0.0,0,0,雨,複合(晴雨混在),0,0,0,1,0,0,0,0,1,0,0,0
2024-05-14,15000.0,0.0,600.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.9,21.6,12.2,0.0,8.2,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-15,52500.0,4000.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.4,25.7,13.8,1.5,8.6,0,0,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2024-05-16,19000.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.7,25.1,14.7,10.0,5.1,0,0,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,27.2,13.4,0.0,12.9,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-18,45650.0,1500.0,600.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,21.9,28.8,16.2,0.0,12.5,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,24.1,17.7,0.0,0.0,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,21.4,14.4,34.0,0.8,0,0,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-05-21,9799.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.5,28.9,16.9,0.0,7.9,0,0,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2024-05-22,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.6,25.3,18.0,0.0,6.5,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-23,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.4,25.2,18.1,0.0,1.8,0,0,曇,晴,0,1,0,0,0,0,1,0,0,0,0,0
2024-05-24,10030.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,29.0,18.1,0.0,9.3,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,25.8,18.3,0.0,6.7,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-26,21500.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.6,26.6,17.6,0.0,8.7,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-27,25850.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.3,25.1,20.3,0.0,0.4,0,0,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-05-28,31350.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,25.9,22.4,19.0,0.1,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-05-29,12520.0,0.0,1200.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,25.8,18.8,0.5,7.9,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,27.3,17.5,0.0,5.4,0,0,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2024-05-31,6800.0,0.0,600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.7,16.6,34.0,0.1,0,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-06-01,22210.0,880.0,1800.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.9,26.3,17.4,0.0,7.0,0,0,曇,複合(晴雨混在),0,1,0,0,0,0,0,0,1,0,0,0
2024-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,24.6,16.2,45.5,2.9,0,0,雷,複合(晴雨混在),0,0,0,0,0,1,0,0,1,0,0,0
2024-06-03,16990.0,0.0,1800.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.3,24.3,15.0,25.5,2.4,0,0,雷,雷,0,0,0,0,0,1,0,0,0,0,0,1
2024-06-04,70729.0,4500.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,19.5,25.5,14.8,0.0,7.8,1,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-06-05,111399.0,8000.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,4.0,1.0,3.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.4,27.4,16.4,0.0,11.9,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-06-06,38600.0,3000.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,22.0,27.0,18.1,0.0,3.8,1,1,曇,晴,0,1,0,0,0,0,1,0,0,0,0,0
2024-06-07,40150.0,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,26.7,18.1,0.0,5.1,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-06-08,8000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.8,28.2,17.4,0.0,11.8,1,1,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-06-09,27800.0,1500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.4,25.7,19.9,0.5,0.2,1,0,複合(晴雨混在),複合(晴雨混在),0,0,1,0,0,0,0,0,1,0,0,0
2024-06-10,35650.0,2000.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.7,24.7,17.4,17.0,0.7,1,0,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
2024-06-11,4210.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,29.0,19.5,0.0,12.8,1,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-06-12,26200.0,0.0,600.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.6,30.1,20.0,0.0,10.4,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-06-13,26198.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,22.6,25.4,20.0,0.0,1.6,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,31.7,19.5,0.0,12.7,0,0,晴,晴,1,0,0,0,0,0,1,0,0,0,0,0
2024-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,29.9,20.9,0.5,8.0,0,0,晴,複合(晴雨混在),1,0,0,0,0,0,0,0,1,0,0,0
2024-06-16,78970.0,4500.0,600.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,23.7,28.7,19.7,5.5,6.8,0,0,複合(晴雨混在),晴,0,0,1,0,0,0,1,0,0,0,0,0
