OrderTime,TotalPrice,TotalMallCouponDiscount,ShipCharge,Brand_English,Brand_Japanese,Holiday,brand_avg_sales,price_tier,Tier_Extremely High,Tier_High,Tier_Low,Tier_Medium,Tier_Very High,Tier_Very Low,Season_春夏,Season_春秋,Season_秋冬,Category_Accessory,Category_Bottoms,Category_Dress,Category_Other,Category_Outer,Category_Suit,Category_Tops,Week_Friday,Week_Monday,Week_Saturday,Week_Sunday,Week_Thursday,Week_Tuesday,Week_Wednesday,平均気温(℃),最高気温(℃),最低気温(℃),降水量の合計(mm),日照時間(時間),天気概況(昼：06時～18時),天気概況(夜：18時～翌日06時),rakuten_sale_name,yahoo_sale_name
2023-03-10,8400,0.0,0,Ralph Lauren,ラルフ ローレン,0,13285.0,High,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17.3,22.9,12.5,1.0,7.2,晴一時雨,快晴,,
2023-03-10,12125,1000.0,0,Itariya,伊太利屋,0,15773.719298245614,Very High,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17.3,22.9,12.5,1.0,7.2,晴一時雨,快晴,,
2023-03-10,22200,2000.0,0,TOKYO SOIR,東京ソワール,0,21574.64406779661,Extremely High,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17.3,22.9,12.5,1.0,7.2,晴一時雨,快晴,,
2023-03-10,17100,1000.0,0,TOKYO SOIR,東京ソワール,0,21574.64406779661,Extremely High,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17.3,22.9,12.5,1.0,7.2,晴一時雨,快晴,,
2023-03-10,11500,1000.0,0,B-THREE,ビースリー,0,6669.142857142857,Medium,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17.3,22.9,12.5,1.0,7.2,晴一時雨,快晴,,
2023-03-11,17820,891.0,0,Applo berry,アポロベリー,0,20710.0,Extremely High,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14.7,20.8,9.0,0.0,10.4,快晴,快晴,,
2023-03-12,5595,0.0,600,L'EQUIPE,レキップ,0,9708.727272727272,Medium,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.5,18.8,9.7,0.0,5.5,曇,曇後一時晴,,
2023-03-12,8520,0.0,600,HIROKO BIS,ヒロコビス,0,13567.692307692309,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.5,18.8,9.7,0.0,5.5,曇,曇後一時晴,,
2023-03-14,8300,0.0,0,THE SCOTCH HOUSE,スコッチハウス,0,9932.5,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,14.6,7.1,0.0,6.4,晴時々曇一時雨,晴後時々曇,,
2023-03-14,17900,0.0,0,Powal Holon,パウエルホロン,0,17900.0,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.0,14.6,7.1,0.0,6.4,晴時々曇一時雨,晴後時々曇,,
2023-03-14,5580,111.0,600,LAURA ASHLEY,ローラアシュレイ,0,15247.238095238095,Very High,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.0,14.6,7.1,0.0,6.4,晴時々曇一時雨,晴後時々曇,,
2023-03-15,12800,0.0,0,LAME,ラーム,0,12800.0,High,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.3,17.9,6.8,0.0,9.9,晴,晴一時曇,,
2023-03-15,17800,1500.0,0,CINQ,サンク,0,17800.0,Very High,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.3,17.9,6.8,0.0,9.9,晴,晴一時曇,,
2023-03-16,19690,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14.5,20.9,8.5,0.0,10.7,薄曇時々晴,薄曇後晴,,
2023-03-16,19690,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14.5,20.9,8.5,0.0,10.7,薄曇時々晴,薄曇後晴,,
2023-03-17,9400,0.0,600,GINZA MAGGY,銀座マギー,0,16065.727272727272,Very High,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.5,15.1,9.5,0.0,0.0,曇,雨,,
2023-03-17,12900,0.0,0,TRANS WORK,トランスワーク,0,10585.9,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.5,15.1,9.5,0.0,0.0,曇,雨,,
2023-03-17,15000,0.0,0,Otto,オットー,0,14946.153846153846,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.5,15.1,9.5,0.0,0.0,曇,雨,,
2023-03-18,15620,0.0,0,HIROKO BIS,ヒロコビス,0,13567.692307692309,High,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8.1,9.5,6.9,32.0,0.0,雨,曇時々晴一時雨,,
2023-03-18,9800,2940.0,0,CECI OU CELA,セシオセラ,0,8231.25,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8.1,9.5,6.9,32.0,0.0,雨,曇時々晴一時雨,,
2023-03-18,16800,5040.0,0,JUNKO SHIMADA,ジュンコシマダ,0,16290.0,Very High,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.1,9.5,6.9,32.0,0.0,雨,曇時々晴一時雨,,
2023-03-20,50700,15210.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13.1,19.2,6.1,0.0,11.1,晴後一時薄曇,曇後晴,,
2023-03-20,18500,5550.0,0,LEONARD,レオナール,0,26055.9,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13.1,19.2,6.1,0.0,11.1,晴後一時薄曇,曇後晴,,
2023-03-20,6100,0.0,600,RESPEC,リスペック,0,7900.0,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13.1,19.2,6.1,0.0,11.1,晴後一時薄曇,曇後晴,,
2023-03-20,50700,15210.0,0,pierre cardin,ピエールカルダン,0,19108.11111111111,Very High,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13.1,19.2,6.1,0.0,11.1,晴後一時薄曇,曇後晴,,
2023-03-20,6500,1950.0,0,B-THREE,ビースリー,0,6669.142857142857,Medium,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13.1,19.2,6.1,0.0,11.1,晴後一時薄曇,曇後晴,,
2023-03-20,6100,0.0,600,B-THREE,ビースリー,0,6669.142857142857,Medium,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13.1,19.2,6.1,0.0,11.1,晴後一時薄曇,曇後晴,,
2023-03-20,50700,15210.0,0,ISSEY MIYAKE,イッセイミヤケ,0,32955.625,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13.1,19.2,6.1,0.0,11.1,晴後一時薄曇,曇後晴,,
2023-03-21,12100,0.0,0,M PREMIER,エムプルミエ,1,11633.333333333334,High,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14.7,18.5,10.8,0.0,0.9,曇,薄曇後一時晴,,
2023-03-21,3980,0.0,0,No Brand,ノーブランド,1,5190.4796747967475,Medium,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.7,18.5,10.8,0.0,0.9,曇,薄曇後一時晴,,
2023-03-22,21049,6314.0,0,ef de,エフデ,0,25044.8,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17.2,23.8,12.4,0.0,7.9,晴,晴後曇,,
2023-03-22,7750,0.0,600,DoCLASSE,ドゥクラッセ,0,7840.961538461538,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17.2,23.8,12.4,0.0,7.9,晴,晴後曇,,
2023-03-22,12760,111.0,0,DoCLASSE,ドゥクラッセ,0,7840.961538461538,Medium,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.2,23.8,12.4,0.0,7.9,晴,晴後曇,,
2023-03-23,12900,0.0,0,VINVERT,バンベール,0,8539.285714285714,Medium,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.5,19.7,13.9,14.5,0.0,雨時々曇,雨後曇一時晴,,
2023-03-23,12900,0.0,0,No Brand,ノーブランド,0,5190.4796747967475,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16.5,19.7,13.9,14.5,0.0,雨時々曇,雨後曇一時晴,,
2023-03-23,8300,0.0,600,INDIVI,インディヴィ,0,15133.045454545454,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16.5,19.7,13.9,14.5,0.0,雨時々曇,雨後曇一時晴,,
2023-03-24,7860,0.0,600,KIYOKO TAKASE,キヨコタカセ,0,13393.833333333334,High,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18.1,25.0,13.8,15.5,1.6,曇時々雨,雨一時曇,,
2023-03-24,20000,6000.0,0,CHIGUSA Bowbell,ちぐさボーベル,0,21534.545454545456,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18.1,25.0,13.8,15.5,1.6,曇時々雨,雨一時曇,,
2023-03-25,54700,16410.0,0,LANVIN,ランバン,0,30197.0,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,14.1,9.4,26.0,0.0,雨後時々曇,雨一時曇,,
2023-03-25,19800,990.0,0,M'S GRACY,エムズグレイシー,0,22757.5,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11.0,14.1,9.4,26.0,0.0,雨後時々曇,雨一時曇,,
2023-03-25,54700,16410.0,0,Aquascutum,アクアスキュータム,0,17557.53846153846,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,14.1,9.4,26.0,0.0,雨後時々曇,雨一時曇,,
2023-03-25,32000,9600.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.0,14.1,9.4,26.0,0.0,雨後時々曇,雨一時曇,,
2023-03-26,6080,0.0,600,ROPE,ロペ,0,8331.0,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.4,12.5,10.4,27.0,0.0,雨,曇一時雨,,
2023-03-26,6080,0.0,600,MADAM JOCONDE,マダムジョコンダ,0,12726.666666666666,High,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.4,12.5,10.4,27.0,0.0,雨,曇一時雨,,
2023-03-26,17820,0.0,0,Kamakura Tsujigahana,かまくら辻ヶ花,0,17820.0,Very High,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11.4,12.5,10.4,27.0,0.0,雨,曇一時雨,,
2023-03-27,20000,0.0,0,jun ashida,ジュンアシダ,0,23533.03846153846,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13.4,16.9,11.2,0.0,2.3,曇,曇後雨,,
2023-03-28,19030,952.0,0,Craselia,クラセリア,0,19030.0,Very High,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10.2,13.4,7.5,3.0,1.7,雨後曇時々晴,曇一時晴,,
2023-03-28,11500,0.0,0,JUNKO SHIMADA,ジュンコシマダ,0,16290.0,Very High,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.2,13.4,7.5,3.0,1.7,雨後曇時々晴,曇一時晴,,
2023-03-28,9730,0.0,600,Chamois,シャミー,0,9991.42857142857,Medium,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.2,13.4,7.5,3.0,1.7,雨後曇時々晴,曇一時晴,,
2023-03-31,17700,0.0,0,Sensounico,センソユニコ,0,13478.75,High,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15.0,20.1,10.4,0.0,4.6,薄曇後一時晴,快晴,,
2023-04-01,15800,4740.0,0,LAURA ASHLEY,ローラアシュレイ,0,15247.238095238095,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.0,23.3,10.3,0.0,10.6,快晴,曇一時雨,,
2023-04-01,12740,0.0,0,BCBG MAXAZRIA,ビーシービージーマックスアズリア,0,19619.444444444445,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.0,23.3,10.3,0.0,10.6,快晴,曇一時雨,,
2023-04-01,8900,2670.0,0,VINVERT,バンベール,0,8539.285714285714,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16.0,23.3,10.3,0.0,10.6,快晴,曇一時雨,,
2023-04-02,10000,0.0,0,JAEGER,イエーガー,0,10810.0,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.1,19.0,11.1,0.0,2.0,曇,曇後一時晴,,
2023-04-03,8520,0.0,600,B-THREE,ビースリー,0,6669.142857142857,Medium,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.8,18.4,9.5,0.0,8.4,晴一時曇,快晴,,
2023-04-04,5000,0.0,0,B-THREE,ビースリー,0,6669.142857142857,Medium,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14.0,21.0,7.7,0.0,10.5,晴一時薄曇,晴一時薄曇,,
2023-04-04,22800,0.0,0,BURBERRY,バーバリー,0,23934.85714285714,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14.0,21.0,7.7,0.0,10.5,晴一時薄曇,晴一時薄曇,,
2023-04-04,7200,0.0,600,IENA,イエナ,0,13772.727272727272,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14.0,21.0,7.7,0.0,10.5,晴一時薄曇,晴一時薄曇,,
2023-04-05,7500,2250.0,0,LESTERA,レステラ,0,11725.0,High,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.1,21.8,9.8,0.0,6.3,薄曇,曇,,
2023-04-05,23500,7050.0,0,Rene,ルネ,0,17799.0,Very High,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.1,21.8,9.8,0.0,6.3,薄曇,曇,,
2023-04-05,4710,0.0,600,Gabardine K.T,ギャバジンK.T,0,12953.333333333334,High,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16.1,21.8,9.8,0.0,6.3,薄曇,曇,,
2023-04-06,23430,1000.0,0,Paul Stuart,ポールスチュアート,0,17708.46153846154,Very High,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.8,23.4,16.3,0.0,3.5,曇時々雨後晴,晴後曇一時雨,,
2023-04-10,12799,0.0,0,SPECCHIO,スペッチオ,0,13183.09756097561,High,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14.6,21.6,7.4,0.0,11.9,快晴,快晴,,
2023-04-10,6551,0.0,600,KIYOKO TAKASE,キヨコタカセ,0,13393.833333333334,High,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.6,21.6,7.4,0.0,11.9,快晴,快晴,,
2023-04-10,7399,0.0,600,primattivo,プリマティーボ,0,7399.0,Medium,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14.6,21.6,7.4,0.0,11.9,快晴,快晴,,
2023-04-10,8500,0.0,0,LACOSTE,ラコステ,0,12250.0,High,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14.6,21.6,7.4,0.0,11.9,快晴,快晴,,
2023-04-10,7390,0.0,600,VINVERT,バンベール,0,8539.285714285714,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14.6,21.6,7.4,0.0,11.9,快晴,快晴,,
2023-04-12,23500,2000.0,0,HITOSHI TAMURA,ヒトシタムラ,0,23849.85714285714,Extremely High,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.2,24.5,14.3,0.0,5.5,薄曇時々晴,晴時々曇,,
2023-04-12,11000,0.0,0,eliane gigi,エリアーヌジジ,0,11000.0,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19.2,24.5,14.3,0.0,5.5,薄曇時々晴,晴時々曇,,
2023-04-13,19600,0.0,0,INGEBORG,インゲボルグ,0,13653.333333333334,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16.1,21.3,10.6,0.0,11.8,晴,快晴,,
2023-04-15,12300,0.0,0,NEW YORKER,ニューヨーカー,0,10757.142857142857,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.3,18.0,12.8,33.0,0.0,大雨,雨後時々曇,,
2023-04-15,6100,0.0,600,NEW YORKER,ニューヨーカー,0,10757.142857142857,High,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14.3,18.0,12.8,33.0,0.0,大雨,雨後時々曇,,
2023-04-15,14300,0.0,0,Theory,セオリー,0,19862.8,Very High,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.3,18.0,12.8,33.0,0.0,大雨,雨後時々曇,,
2023-04-16,6500,111.0,600,commuun,コムーン,0,6500.0,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16.2,24.5,13.0,13.5,4.6,曇時々晴一時雨、雷・ひょうを伴う,晴時々曇一時雨、雷を伴う,,
2023-04-16,23900,0.0,0,Harrods,ハロッズ,0,25392.85714285714,Extremely High,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16.2,24.5,13.0,13.5,4.6,曇時々晴一時雨、雷・ひょうを伴う,晴時々曇一時雨、雷を伴う,,
2023-04-16,28800,1000.0,0,COACH,コーチ,0,28800.0,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.2,24.5,13.0,13.5,4.6,曇時々晴一時雨、雷・ひょうを伴う,晴時々曇一時雨、雷を伴う,,
2023-04-21,38401,0.0,0,FENDI,フェンディ,0,29233.666666666668,Extremely High,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21.6,26.8,17.9,0.0,9.2,薄曇,曇一時雨,,
2023-04-21,8400,0.0,600,COMME CA Mature,コムサマチュア,0,8400.0,Medium,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21.6,26.8,17.9,0.0,9.2,薄曇,曇一時雨,,
2023-04-23,12000,1000.0,0,THE SCOTCH HOUSE,スコッチハウス,0,9932.5,Medium,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.2,20.5,10.0,0.0,7.8,曇後晴,曇一時晴,,
2023-04-24,12430,0.0,0,SPECCHIO,スペッチオ,0,13183.09756097561,High,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13.2,16.0,11.0,0.0,0.0,曇,曇後晴,,
2023-04-25,25700,9710.0,0,JIYUKU,自由区,0,9747.866666666667,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14.1,19.1,8.5,0.0,5.6,曇時々晴,曇時々雨,,
2023-04-25,25700,9710.0,0,MITSUKOSHI,三越,0,21800.0,Extremely High,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14.1,19.1,8.5,0.0,5.6,曇時々晴,曇時々雨,,
2023-04-26,12500,0.0,0,PISANO,ピサーノ,0,11475.0,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.6,19.7,13.4,23.5,0.0,雨,曇一時雨後晴,,
2023-04-27,15800,1000.0,0,Shisendo,詩仙堂,0,17255.0,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17.2,23.8,11.6,0.0,12.5,快晴,快晴,,
2023-04-29,4710,200.0,600,BEAUTY&YOUTH,ビューティー&ユース,1,4710.0,Low,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,19.4,23.8,15.3,1.0,9.7,薄曇,雨時々曇,,
2023-04-30,24000,1000.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19.7,22.0,17.0,3.0,0.0,曇時々雨,曇,,
2023-05-01,5590,0.0,600,OZZ ONESTE,オッズオネスト,0,10296.666666666666,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17.8,22.5,13.4,1.0,4.3,曇後晴,晴時々曇一時雨,,
2023-05-01,18200,0.0,0,LIU JO,リュージョー,0,18200.0,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17.8,22.5,13.4,1.0,4.3,曇後晴,晴時々曇一時雨,,
2023-05-03,16500,0.0,0,Leilian,レリアン,1,28645.32786885246,Extremely High,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.8,23.4,11.8,0.0,10.6,晴時々薄曇,晴,,
2023-05-03,12800,0.0,0,Leilian,レリアン,1,28645.32786885246,Extremely High,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.8,23.4,11.8,0.0,10.6,晴時々薄曇,晴,,
2023-05-04,24300,0.0,0,PINK HOUSE,ピンクハウス,1,17990.0,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19.7,25.7,13.8,0.0,12.4,快晴,晴一時薄曇,,
2023-05-06,18200,0.0,0,LIU JO,リュージョー,0,18200.0,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,23.0,27.9,19.6,0.0,8.9,薄曇,薄曇時々雨,,
2023-05-07,7600,0.0,600,VALENZA SPORTS,バレンザスポーツ,0,12966.666666666666,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17.6,22.3,12.5,43.5,0.0,大雨,雨,,
2023-05-07,12800,0.0,0,GRADE,グレード,0,14586.666666666666,High,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17.6,22.3,12.5,43.5,0.0,大雨,雨,,
2023-05-07,7585,0.0,600,ELLE,エル,0,7911.666666666667,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17.6,22.3,12.5,43.5,0.0,大雨,雨,,
2023-05-08,17820,0.0,0,Leilian,レリアン,0,28645.32786885246,Extremely High,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.9,16.6,10.3,30.5,0.5,曇時々雨,薄曇,,
2023-05-08,13200,0.0,0,NARACAMICIE,ナラカミーチェ,0,9261.214285714286,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12.9,16.6,10.3,30.5,0.5,曇時々雨,薄曇,,
2023-05-08,4100,0.0,0,courrèges,クレージュ,0,11421.0,High,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12.9,16.6,10.3,30.5,0.5,曇時々雨,薄曇,,
2023-05-09,6100,0.0,600,NEW YORKER,ニューヨーカー,0,10757.142857142857,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15.1,20.6,10.1,0.0,11.7,薄曇時々晴,快晴,,
2023-05-12,8300,0.0,600,COUP DE CHANCE,クードシャンス,0,10740.357142857143,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17.1,21.9,11.3,0.0,7.9,曇時々晴,曇,,
2023-05-13,18200,0.0,0,LIU JO,リュージョー,0,18200.0,Very High,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.7,18.1,15.4,5.0,0.3,雨一時曇,曇後時々雨,,
2023-05-14,21000,7300.0,0,Harrods,ハロッズ,0,25392.85714285714,Extremely High,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16.9,21.2,14.3,3.0,0.4,曇後一時雨,雨一時曇,,
2023-05-14,7200,1000.0,600,DoCLASSE,ドゥクラッセ,0,7840.961538461538,Medium,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.9,21.2,14.3,3.0,0.4,曇後一時雨,雨一時曇,,
2023-05-15,11880,0.0,0,ARMANI,アルマーニ,0,17543.0,Very High,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16.1,18.1,14.6,15.5,0.0,雨,薄曇時々雨後晴,,
2023-05-15,26200,8860.0,0,INED,イネド,0,14456.0,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.1,18.1,14.6,15.5,0.0,雨,薄曇時々雨後晴,,
2023-05-15,24300,7290.0,0,EVEX by KRIZIA,エヴェックスバイクリツィア,0,25193.125,Extremely High,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,16.1,18.1,14.6,15.5,0.0,雨,薄曇時々雨後晴,,
2023-05-15,26200,8860.0,0,VALENZA SPORTS,バレンザスポーツ,0,12966.666666666666,High,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.1,18.1,14.6,15.5,0.0,雨,薄曇時々雨後晴,,
2023-05-15,9400,0.0,600,BEAMS,ビームス,0,9400.0,Medium,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16.1,18.1,14.6,15.5,0.0,雨,薄曇時々雨後晴,,
2023-05-15,24300,7290.0,0,BURBERRY,バーバリー,0,23934.85714285714,Extremely High,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16.1,18.1,14.6,15.5,0.0,雨,薄曇時々雨後晴,,
