,OrderTime,Brand,TotalPrice,Brand_Price_Range_Very Low,Brand_Price_Range_Low,Brand_Price_Range_Medium,Brand_Price_Range_High,Brand_Price_Range_Very High,Brand_Price_Range_Extremely High
451,2023-09-14 13:25:00,アイシービー,14600,0,0,0,0,1,0
450,2023-09-15 08:16:00,プリーツプリーズ,21450,0,0,0,0,0,1
449,2023-09-15 21:02:00,ピンクハウス,25850,0,0,0,1,0,0
448,2023-09-17 21:49:00,東京ソワール,18550,0,0,0,0,1,0
447,2023-09-18 02:42:00,東京イギン,28820,0,0,0,0,0,1
446,2023-09-19 20:59:00,ラルフローレン,4980,0,0,1,0,0,0
445,2023-09-20 02:07:00,東京ソワール,31000,0,0,0,0,1,0
444,2023-09-20 18:38:00,ドゥクラッセ,9680,0,1,0,0,0,0
443,2023-09-20 21:25:00,ノーブランド,3980,0,1,0,0,0,0
442,2023-09-20 22:12:00,カルヴェン,12001,0,0,0,1,0,0
441,2023-09-21 15:05:00,バーバリー,24000,0,0,0,0,0,1
440,2023-09-21 21:49:00,トゥモローランド,5480,0,1,0,0,0,0
439,2023-09-21 23:03:00,東京ソワール,15810,0,0,0,0,1,0
438,2023-09-23 04:51:00,マダムニコル,5500,0,1,0,0,0,0
437,2023-09-23 13:09:00,ビクタービクトリア,4110,1,0,0,0,0,0
436,2023-09-25 13:41:00,ジョルネア,17899,0,0,0,1,0,0
435,2023-09-26 22:59:00,T-PLEATS,6800,0,1,0,0,0,0
434,2023-09-27 16:09:00,東京ソワール,26180,0,0,0,0,1,0
433,2023-09-28 11:03:00,アンタイトル,40840,0,0,1,0,0,0
432,2023-09-28 11:03:00,クリッツィア,40840,0,0,0,1,0,0
431,2023-09-28 11:03:00,ビーシービージーマックスアズリア,40840,0,0,0,0,1,0
430,2023-09-28 19:10:00,セシオセラ,12650,0,1,0,0,0,0
429,2023-09-29 09:11:00,VPL,12800,0,0,1,0,0,0
428,2023-09-30 13:40:00,ドゥクラッセ,9020,0,1,0,0,0,0
427,2023-09-30 19:37:00,ローズティアラ,14630,0,0,1,0,0,0
426,2023-10-01 16:38:00,ローラアシュレイ,22400,0,0,0,1,0,0
425,2023-10-01 17:40:00,自由区,6299,0,0,1,0,0,0
424,2023-10-04 07:20:00,T-PLEATS,6200,0,1,0,0,0,0
423,2023-10-04 09:58:00,ラルフローレンゴルフ,5951,0,1,0,0,0,0
422,2023-10-04 21:20:00,ジュンアシダ,6790,0,0,0,0,1,0
421,2023-10-05 13:12:00,レリアン,20800,0,0,0,0,0,1
420,2023-10-05 19:55:00,ノーブランド,3980,0,1,0,0,0,0
419,2023-10-06 08:42:00,ソワールドルチェ,24970,0,0,0,0,1,0
418,2023-10-06 15:59:00,ジュンコシマダ,5480,0,0,0,1,0,0
417,2023-10-06 21:42:00,ビスケー,16000,0,0,0,0,1,0
416,2023-10-08 10:32:00,アナイ,9500,0,0,0,0,1,0
415,2023-10-08 13:23:00,スコッチハウス,8200,0,1,0,0,0,0
414,2023-10-08 16:38:00,東京ソワール,15200,0,0,0,0,1,0
413,2023-10-08 20:14:00,ノーブランド,3980,0,1,0,0,0,0
412,2023-10-10 00:28:00,ボールジー,16400,0,0,0,1,0,0
411,2023-10-10 21:51:00,ケンゾーワタナベ,9450,0,1,0,0,0,0
410,2023-10-12 16:20:00,シネカノン,17700,0,0,0,1,0,0
409,2023-10-14 07:39:00,ノーブランド,3980,0,1,0,0,0,0
408,2023-10-14 12:26:00,エムズグレイシー,29800,0,0,0,0,1,0
407,2023-10-14 20:44:00,ソウソウ,6799,0,1,0,0,0,0
406,2023-10-15 14:26:00,ノーブランド,3980,0,1,0,0,0,0
405,2023-10-16 08:36:00,バレンザ・ボー,5600,0,1,0,0,0,0
404,2023-10-16 11:54:00,組曲,5900,0,0,1,0,0,0
403,2023-10-16 13:40:00,組曲,8030,0,0,1,0,0,0
402,2023-10-16 18:57:00,レコパン,12810,0,0,1,0,0,0
401,2023-10-16 22:53:00,マックスマーラ,29200,0,0,0,1,0,0
400,2023-10-18 09:08:00,ノーブランド,3980,0,1,0,0,0,0
399,2023-10-18 22:25:00,トゥーシー,4200,0,1,0,0,0,0
398,2023-10-18 23:48:00,レリアン,10000,0,0,0,0,0,1
397,2023-10-19 00:12:00,ニコルファリ,13200,0,0,1,0,0,0
395,2023-10-19 00:15:00,アナイ,20680,0,0,0,0,1,0
394,2023-10-19 00:15:00,アマカ,8250,0,1,0,0,0,0
396,2023-10-19 00:15:00,自由区,9020,0,0,1,0,0,0
393,2023-10-20 15:17:00,組曲,8400,0,0,1,0,0,0
392,2023-10-21 14:56:00,ココラッシー,19800,0,0,0,0,1,0
391,2023-10-21 20:39:00,ノーブランド,3980,0,1,0,0,0,0
390,2023-10-22 21:10:00,ビースリー,4400,0,1,0,0,0,0
389,2023-10-23 14:14:00,ビーティングハート,12800,0,0,1,0,0,0
388,2023-10-23 16:39:00,メリージェニー,6600,0,1,0,0,0,0
387,2023-10-23 20:20:00,ザラ,20350,0,1,0,0,0,0
386,2023-10-23 20:35:00,住商オットー,16000,0,0,0,1,0,0
385,2023-10-23 21:44:00,イエナ,12800,0,1,0,0,0,0
384,2023-10-24 19:54:00,ホコモモラ,21230,0,0,0,1,0,0
383,2023-10-25 00:10:00,アリスバーリー,11770,0,0,0,1,0,0
382,2023-10-25 13:42:00,ノーブランド,3980,0,1,0,0,0,0
381,2023-10-26 01:28:00,ラルフローレン,7000,0,0,1,0,0,0
380,2023-10-26 14:50:00,イエナ,6800,0,1,0,0,0,0
379,2023-10-26 22:31:00,ローレル,13500,0,0,0,0,0,1
378,2023-10-27 09:48:00,フラジール,8700,0,0,1,0,0,0
377,2023-10-27 11:40:00,ノーブランド,3980,0,1,0,0,0,0
376,2023-10-27 20:28:00,カルバンクライン,12900,0,0,0,1,0,0
375,2023-10-30 18:30:00,ノーブランド,3980,0,1,0,0,0,0
374,2023-10-30 21:50:00,フォクシー,10000,0,0,0,0,0,1
373,2023-10-30 22:40:00,ソニアリキエル,3250,0,1,0,0,0,0
372,2023-10-31 08:27:00,ランチェッティ,17900,0,0,0,1,0,0
371,2023-10-31 10:23:00,ノーブランド,3980,0,1,0,0,0,0
370,2023-10-31 22:09:00,ダックス,26700,0,0,0,1,0,0
368,2023-10-31 23:41:00,ヴィニーニ,3800,1,0,0,0,0,0
369,2023-10-31 23:41:00,ランズエンド,6200,0,0,0,0,0,1
367,2023-11-01 08:21:00,プリーツプリーズ,23100,0,0,0,0,0,1
366,2023-11-01 09:25:00,トクコプルミエヴォル,15500,0,0,1,0,0,0
365,2023-11-01 10:45:00,東京ソワール,7000,0,0,0,0,1,0
364,2023-11-01 12:02:00,ノーブランド,3980,0,1,0,0,0,0
363,2023-11-01 13:23:00,ノーブランド,3980,0,1,0,0,0,0
362,2023-11-02 07:21:00,ノーブランド,3980,0,1,0,0,0,0
361,2023-11-03 09:11:00,ディーエクステリア,23000,0,0,0,0,1,0
360,2023-11-03 17:41:00,ピエールカルダン,31900,0,0,0,1,0,0
359,2023-11-04 07:54:00,エス,7000,0,1,0,0,0,0
358,2023-11-04 22:33:00,コティ,28810,0,0,0,0,0,1
357,2023-11-04 22:37:00,マダムジョコンダ,26500,0,0,0,1,0,0
356,2023-11-05 00:24:00,セオリー,14850,0,0,0,0,1,0
355,2023-11-06 08:02:00,マックスマーラ,21500,0,0,0,1,0,0
354,2023-11-08 22:32:00,マックスマーラ,12900,0,0,0,1,0,0
353,2023-11-09 22:12:00,ノーブランド,7960,0,1,0,0,0,0
352,2023-11-10 04:04:00,ノーブランド,3980,0,1,0,0,0,0
351,2023-11-10 14:11:00,ノーブランド,3980,0,1,0,0,0,0
350,2023-11-10 17:28:00,マギー,11000,0,0,1,0,0,0
349,2023-11-10 20:45:00,ノーブランド,3980,0,1,0,0,0,0
348,2023-11-10 20:56:00,ノーブランド,3980,0,1,0,0,0,0
347,2023-11-11 13:26:00,23区,8030,0,0,1,0,0,0
346,2023-11-11 21:00:00,バナナリパブリック,15400,0,0,1,0,0,0
345,2023-11-11 21:00:00,カマンタ,19800,0,0,0,1,0,0
344,2023-11-12 01:11:00,プリングル,7480,0,1,0,0,0,0
343,2023-11-12 10:20:00,詩仙堂,22500,0,0,0,1,0,0
342,2023-11-12 23:52:00,パサデココ,33000,0,0,0,0,0,1
341,2023-11-14 21:01:00,アンタイトル,6800,0,0,1,0,0,0
340,2023-11-15 09:32:00,ノーブランド,3980,0,1,0,0,0,0
339,2023-11-15 17:39:00,ノーブランド,3980,0,1,0,0,0,0
338,2023-11-16 00:15:00,レリアン,35640,0,0,0,0,0,1
337,2023-11-16 10:08:00,ルイ,4100,1,0,0,0,0,0
336,2023-11-16 10:32:00,ハーモニカ,18700,0,0,1,0,0,0
335,2023-11-16 15:30:00,ジェイアンドアール,9801,0,0,0,1,0,0
334,2023-11-16 16:20:00,ミッソーニ,15900,0,0,0,1,0,0
333,2023-11-16 21:47:00,ノーブランド,3980,0,1,0,0,0,0
332,2023-11-16 23:52:00,ホコモモラ,20000,0,0,0,1,0,0
331,2023-11-18 11:33:00,ちぐさボーベル,28380,0,0,0,0,1,0
330,2023-11-20 00:36:00,ノーブランド,3980,0,1,0,0,0,0
329,2023-11-20 10:31:00,ラビット&フォックス,22000,0,0,0,0,1,0
328,2023-11-21 21:46:00,マックスマーラ,16830,0,0,0,1,0,0
327,2023-11-22 18:06:00,伊太利屋,6930,0,0,0,1,0,0
326,2023-11-22 23:06:00,TRICOSA,15400,0,0,0,1,0,0
325,2023-11-23 20:41:00,マギー,10360,0,0,1,0,0,0
324,2023-11-23 21:15:00,ノーブランド,3980,0,1,0,0,0,0
323,2023-11-24 12:45:00,ミゼール,12810,0,0,0,1,0,0
322,2023-11-24 15:14:00,ビルブラス,12799,0,0,1,0,0,0
321,2023-11-24 21:49:00,コルディア,14630,0,1,0,0,0,0
320,2023-11-26 16:39:00,ユキトリイ,15620,0,0,0,0,1,0
319,2023-11-28 07:51:00,ボッシュ,5500,0,0,1,0,0,0
318,2023-11-29 12:53:00,ビースリー,5000,0,1,0,0,0,0
317,2023-11-29 16:52:00,アトリエフランセ,10500,0,0,1,0,0,0
316,2023-11-30 03:54:00,コルディア,5480,0,1,0,0,0,0
315,2023-12-01 21:14:00,ジュンアシダ,17300,0,0,0,0,1,0
314,2023-12-03 06:06:00,コムサ,6985,0,1,0,0,0,0
313,2023-12-03 10:21:00,ダブルビー,21900,0,0,0,0,1,0
312,2023-12-04 13:12:00,ラルフローレン,4980,0,0,1,0,0,0
311,2023-12-04 20:02:00,プラステ,10500,0,0,1,0,0,0
310,2023-12-04 20:03:00,斉藤都世子,12500,0,0,0,0,0,1
309,2023-12-04 20:04:00,ルネ,13500,0,0,0,1,0,0
308,2023-12-04 20:05:00,レリアン,17800,0,0,0,0,0,1
307,2023-12-04 20:07:00,レリアン,17000,0,0,0,0,0,1
306,2023-12-04 20:08:00,ノーブランド,7500,0,1,0,0,0,0
305,2023-12-04 20:09:00,プラステ,10500,0,0,1,0,0,0
304,2023-12-04 20:16:00,シンクロクロッシング,13400,0,0,1,0,0,0
303,2023-12-04 20:17:00,三陽商会,10500,0,0,1,0,0,0
302,2023-12-04 20:19:00,ヨークランド,21000,0,0,0,0,1,0
301,2023-12-04 20:23:00,レキップ,2750,0,1,0,0,0,0
300,2023-12-04 20:25:00,リリアンビューティ,14200,0,0,1,0,0,0
299,2023-12-04 21:18:00,セオリーリュクス,5900,0,0,1,0,0,0
298,2023-12-04 21:26:00,23区,7150,0,0,1,0,0,0
297,2023-12-04 22:06:00,ビースリー,5900,0,1,0,0,0,0
296,2023-12-04 22:47:00,ホコモモラ,13750,0,0,0,1,0,0
294,2023-12-04 23:56:00,マックスコー,37150,0,0,0,0,0,1
292,2023-12-04 23:56:00,スポーツマックス,37150,0,0,0,0,0,1
295,2023-12-04 23:56:00,noa-ge,37150,0,0,0,0,0,1
293,2023-12-04 23:56:00,ジュンアシダ,37150,0,0,0,0,1,0
291,2023-12-05 05:56:00,ジバンシイ,14150,0,0,0,1,0,0
290,2023-12-05 06:46:00,レリアン,34200,0,0,0,0,0,1
289,2023-12-05 10:20:00,22オクトーブル,10000,0,1,0,0,0,0
288,2023-12-05 11:05:00,セント・クリス,9099,0,1,0,0,0,0
287,2023-12-05 11:05:00,ミタージュ,9099,0,1,0,0,0,0
286,2023-12-05 12:02:00,東京イギン,10400,0,0,0,0,0,1
285,2023-12-05 17:49:00,ボールジー,37048,0,0,0,1,0,0
284,2023-12-05 17:49:00,バーバリー,37048,0,0,0,0,0,1
283,2023-12-05 17:49:00,イギン,37048,0,0,0,0,0,1
282,2023-12-05 17:49:00,インディヴィ,37048,0,0,0,1,0,0
281,2023-12-05 21:43:00,エムプルミエ,15200,0,0,1,0,0,0
279,2023-12-05 22:26:00,バーバリー,18900,0,0,0,0,0,1
280,2023-12-05 22:26:00,バーバリー,18900,0,0,0,0,0,1
278,2023-12-06 00:07:00,レオナール,3080,0,0,0,0,0,1
277,2023-12-06 00:33:00,シャミー,8000,0,1,0,0,0,0
276,2023-12-06 13:07:00,スペッチオ,5500,0,0,1,0,0,0
275,2023-12-06 13:13:00,オーエル イタリー,18750,0,0,0,1,0,0
274,2023-12-07 03:42:00,オッジクラブ,11750,0,0,1,0,0,0
273,2023-12-07 08:39:00,4298シズカコムロ,14250,0,0,1,0,0,0
272,2023-12-07 14:41:00,ブルーノピアッテリ,28849,0,0,0,0,0,1
271,2023-12-07 14:41:00,アクアスキュータム,28849,0,0,0,0,1,0
270,2023-12-07 14:41:00,コムサデモード,28849,0,0,0,1,0,0
269,2023-12-07 14:41:00,エンスイート,28849,0,0,0,0,0,1
268,2023-12-07 14:41:00,スキャパ,28849,0,0,0,1,0,0
267,2023-12-07 14:41:00,コムサ28,28849,0,0,0,0,0,1
266,2023-12-08 00:20:00,東京ソワール,10950,0,0,0,0,1,0
265,2023-12-08 16:25:00,ジュンアシダ,12650,0,0,0,0,1,0
264,2023-12-08 23:28:00,ポールスチュアート,14500,0,0,0,1,0,0
263,2023-12-08 23:28:00,ポールスチュアート,14500,0,0,0,1,0,0
262,2023-12-09 12:34:00,伊太利屋,25500,0,0,0,1,0,0
261,2023-12-09 15:39:00,ロイスクレヨン,7400,0,1,0,0,0,0
260,2023-12-09 19:36:00,マチコジントロンドン,8350,0,1,0,0,0,0
259,2023-12-09 20:53:00,東京ソワール,16200,0,0,0,0,1,0
258,2023-12-09 23:53:00,スペッチオ,11000,0,0,1,0,0,0
257,2023-12-10 00:08:00,ケティ,9450,0,1,0,0,0,0
256,2023-12-10 01:27:00,ノコオーノ,13400,0,0,0,0,0,1
255,2023-12-10 06:22:00,ハーモニカ,7599,0,0,1,0,0,0
254,2023-12-10 17:36:00,スペッチオ,5399,0,0,1,0,0,0
253,2023-12-10 20:27:00,斉藤都世子,22500,0,0,0,0,0,1
251,2023-12-10 20:33:00,ユキトリイ,34000,0,0,0,0,1,0
252,2023-12-10 20:33:00,ジュンアシダ,34000,0,0,0,0,1,0
250,2023-12-10 21:48:00,ビスケー,22149,0,0,0,0,1,0
249,2023-12-10 21:48:00,ビスケー,22149,0,0,0,0,1,0
248,2023-12-10 23:57:00,ルゥデ,7400,0,1,0,0,0,0
247,2023-12-11 18:39:00,伊太利屋,14080,0,0,0,1,0,0
246,2023-12-11 22:31:00,アツロウタヤマ,5480,0,0,1,0,0,0
245,2023-12-12 00:19:00,ソニアリキエル,16300,0,1,0,0,0,0
244,2023-12-13 00:11:00,23区,13200,0,0,1,0,0,0
243,2023-12-14 10:53:00,チャコット,10000,0,0,1,0,0,0
242,2023-12-16 21:10:00,エンチャリオット,15900,0,0,0,1,0,0
241,2023-12-17 13:02:00,スキャパ,10000,0,0,0,1,0,0
240,2023-12-18 01:25:00,アナイ,12900,0,0,0,0,1,0
237,2023-12-18 15:41:00,ヴィクターヴィクトリア,13090,0,0,1,0,0,0
236,2023-12-18 15:41:00,イエナ,7700,0,1,0,0,0,0
239,2023-12-18 15:41:00,モガ,7920,0,1,0,0,0,0
238,2023-12-18 15:41:00,セオリーリュクス,12100,0,0,1,0,0,0
235,2023-12-18 23:09:00,ザ・スーツカンパニー,12800,0,0,1,0,0,0
234,2023-12-18 23:53:00,レリアン,12800,0,0,0,0,0,1
233,2023-12-19 21:38:00,ヒロココシノ,4990,0,0,0,1,0,0
232,2023-12-20 10:47:00,キョウコ ヒガ,3800,1,0,0,0,0,0
231,2023-12-21 08:37:00,ノーブランド,6199,0,1,0,0,0,0
230,2023-12-21 12:30:00,ギビー,10500,0,0,0,1,0,0
229,2023-12-21 20:30:00,セリーヌ,62000,0,0,0,0,0,1
228,2023-12-23 10:50:00,クリッツィア,6799,0,0,0,1,0,0
227,2023-12-24 12:31:00,インディヴィ,8250,0,0,0,1,0,0
226,2023-12-24 17:14:00,トランク,7150,0,0,1,0,0,0
225,2023-12-25 14:39:00,ロシャス,3800,0,0,0,0,1,0
224,2023-12-26 08:25:00,エレントレーシー,35000,0,0,0,0,0,1
223,2023-12-27 07:20:00,イリヤロンタン,7700,0,1,0,0,0,0
222,2023-12-29 13:04:00,ベルタボーノ,28500,0,0,0,0,0,1
215,2024-01-01 00:03:00,東京ソワール,78050,0,0,0,0,1,0
216,2024-01-01 00:03:00,グレープ横浜元町,78050,0,0,0,0,0,1
217,2024-01-01 00:03:00,エフデ,78050,0,0,0,0,0,1
218,2024-01-01 00:03:00,サルヴァトーレフェラガモ,78050,0,0,0,0,0,1
220,2024-01-01 00:03:00,ランズエンド,78050,0,0,0,0,0,1
221,2024-01-01 00:03:00,東京イギン,78050,0,0,0,0,0,1
219,2024-01-01 00:03:00,ラブリークイーン,78050,0,0,0,0,0,1
214,2024-01-01 00:06:00,23区,8400,0,0,1,0,0,0
213,2024-01-01 00:17:00,ヤッコマリカルド,10500,0,0,0,1,0,0
212,2024-01-01 00:29:00,アナイ,10000,0,0,0,0,1,0
211,2024-01-01 00:33:00,クロチェーラ,11650,0,0,1,0,0,0
210,2024-01-01 01:07:00,バーバリーゴルフ,4200,0,0,1,0,0,0
209,2024-01-01 04:30:00,シャレブラン,10899,0,1,0,0,0,0
208,2024-01-01 05:49:00,バーバリー,19250,0,0,0,0,0,1
207,2024-01-01 06:42:00,バーバリー,14500,0,0,0,0,0,1
206,2024-01-01 07:36:00,ザラウーマン,2950,1,0,0,0,0,0
205,2024-01-01 08:50:00,ジャンニロジュディチェ,7500,0,1,0,0,0,0
204,2024-01-01 10:26:00,伊太利屋,10500,0,0,0,1,0,0
203,2024-01-01 15:24:00,群言堂,10899,0,0,1,0,0,0
202,2024-01-01 17:13:00,ダーマコレクション,7500,0,0,1,0,0,0
201,2024-01-01 21:04:00,プラステ,6499,0,0,1,0,0,0
200,2024-01-01 22:44:00,ニコル,10000,0,1,0,0,0,0
199,2024-01-01 23:59:00,アンタイトル,5900,0,0,1,0,0,0
198,2024-01-02 10:55:00,ハナエモリ,6250,0,0,1,0,0,0
197,2024-01-02 19:31:00,スペッチオ,4550,0,0,1,0,0,0
196,2024-01-03 18:12:00,23区,10000,0,0,1,0,0,0
195,2024-01-03 18:21:00,ビーシービージーマックスアズリア,9400,0,0,0,0,1,0
194,2024-01-05 12:48:00,チャコット,14630,0,0,1,0,0,0
193,2024-01-05 15:23:00,プラステ,20000,0,0,1,0,0,0
192,2024-01-05 21:58:00,エスピエ,6900,0,1,0,0,0,0
191,2024-01-06 08:44:00,イヴサンローラン,23500,0,0,0,0,0,1
190,2024-01-06 09:51:00,レリアン,11400,0,0,0,0,0,1
189,2024-01-07 18:36:00,インディヴィ,15400,0,0,0,1,0,0
188,2024-01-08 17:38:00,ユーエスピーピー,6750,0,1,0,0,0,0
187,2024-01-09 22:02:00,デリススポーツ,11000,0,0,1,0,0,0
186,2024-01-10 00:54:00,コラージュ ガリャルダガランテ,7750,0,1,0,0,0,0
185,2024-01-10 08:31:00,バーバリー,12000,0,0,0,0,0,1
184,2024-01-10 21:23:00,ノーマカマリ,8650,0,0,1,0,0,0
183,2024-01-10 21:32:00,東京スタイル,9500,0,0,0,1,0,0
182,2024-01-10 23:17:00,セオリー,13500,0,0,0,0,1,0
181,2024-01-11 05:27:00,ドゥクラッセ,7480,0,1,0,0,0,0
180,2024-01-11 14:08:00,ポールスチュアート,11000,0,0,0,1,0,0
179,2024-01-12 13:13:00,レリアン,28810,0,0,0,0,0,1
178,2024-01-12 13:56:00,東京スタイル,17499,0,0,0,1,0,0
177,2024-01-12 22:37:00,トクコプルミエヴォル,11700,0,0,1,0,0,0
176,2024-01-13 08:49:00,斉藤都世子,12100,0,0,0,0,0,1
175,2024-01-13 09:35:00,ダックス,23000,0,0,0,1,0,0
174,2024-01-13 09:35:00,イヴサンローラン,23000,0,0,0,0,0,1
173,2024-01-13 18:14:00,ビースリー,6250,0,1,0,0,0,0
172,2024-01-13 20:31:00,グレープ横浜元町,6985,0,0,0,0,0,1
171,2024-01-15 08:10:00,23区,16280,0,0,1,0,0,0
170,2024-01-15 21:15:00,フラジール,13000,0,0,1,0,0,0
169,2024-01-16 02:36:00,アントネッラ,6200,0,1,0,0,0,0
168,2024-01-17 23:23:00,ノーブランド,33000,0,1,0,0,0,0
167,2024-01-18 22:06:00,ノーブランド,3980,0,1,0,0,0,0
166,2024-01-19 10:15:00,トランク,13500,0,0,1,0,0,0
165,2024-01-20 08:32:00,リフレクト,11000,0,0,1,0,0,0
164,2024-01-20 12:17:00,オッズオネスト,5500,0,0,1,0,0,0
163,2024-01-20 16:04:00,レオナール,60000,0,0,0,0,0,1
162,2024-01-20 20:16:00,プリーツプリーズ,17930,0,0,0,0,0,1
161,2024-01-20 22:23:00,ドゥクラッセ,6600,0,1,0,0,0,0
160,2024-01-21 16:54:00,マックスマーラ,12320,0,0,0,1,0,0
159,2024-01-22 13:54:00,マックスマーラ,29000,0,0,0,1,0,0
158,2024-01-22 22:24:00,クスト,29200,0,0,0,0,0,1
157,2024-01-26 08:09:00,ジン,29000,0,0,0,0,0,1
156,2024-01-26 08:09:00,ジン,29000,0,0,0,0,0,1
155,2024-01-27 07:18:00,ブルドール,20680,0,0,0,0,1,0
154,2024-01-29 17:53:00,ローラアシュレイ,6000,0,0,0,1,0,0
153,2024-02-01 22:47:00,セオリー,5600,0,0,0,0,1,0
152,2024-02-05 10:22:00,ドゥクラッセ,16000,0,1,0,0,0,0
151,2024-02-05 14:19:00,sah maha sthama,4990,1,0,0,0,0,0
150,2024-02-05 18:20:00,ギャバジンK.T,31000,0,0,1,0,0,0
149,2024-02-06 12:10:00,ソワレドヒロミ,14520,0,0,1,0,0,0
148,2024-02-07 17:59:00,バーバリー,22000,0,0,0,0,0,1
147,2024-02-08 02:15:00,22オクトーブル,5200,0,1,0,0,0,0
145,2024-02-09 23:18:00,ビースリー,7700,0,1,0,0,0,0
146,2024-02-09 23:18:00,ミラショーン,12650,0,0,1,0,0,0
144,2024-02-11 11:18:00,ヘルノ,40000,0,0,0,0,0,1
143,2024-02-11 16:22:00,バーバリー,37000,0,0,0,0,0,1
142,2024-02-11 22:10:00,高島屋,5500,0,1,0,0,0,0
141,2024-02-13 12:39:00,エムズグレイシー,24810,0,0,0,0,1,0
140,2024-02-14 19:12:00,レリアン,41030,0,0,0,0,0,1
139,2024-02-15 00:35:00,シャレブラン,9799,0,1,0,0,0,0
138,2024-02-15 22:44:00,ネミカ,18700,0,0,0,1,0,0
137,2024-02-17 01:35:00,レジャンス,12001,0,0,0,0,1,0
136,2024-02-18 00:10:00,東京ソワール,31130,0,0,0,0,1,0
135,2024-02-18 09:21:00,詩仙堂,12800,0,0,0,1,0,0
134,2024-02-19 21:35:00,ビースリー,8140,0,1,0,0,0,0
133,2024-02-20 19:39:00,レリアン,26300,0,0,0,0,0,1
132,2024-02-20 19:40:00,レリアン,32000,0,0,0,0,0,1
131,2024-02-22 16:44:00,ヴィヴィアンタム,12800,0,0,1,0,0,0
130,2024-02-24 09:42:00,レキップヨシエイナバ,4980,0,1,0,0,0,0
129,2024-02-24 10:16:00,クレージュ,29200,0,0,1,0,0,0
128,2024-02-24 11:06:00,コルディア,8800,0,1,0,0,0,0
127,2024-02-24 12:34:00,バレンザポースポーツ,7370,0,0,1,0,0,0
126,2024-02-25 17:37:00,ルイフェロー,5500,0,0,0,0,0,1
125,2024-02-26 00:30:00,スコッチハウス,16830,0,1,0,0,0,0
124,2024-02-26 20:11:00,センソユニコ,15400,0,0,1,0,0,0
123,2024-02-28 22:17:00,ピアノフォルテマックスマーラ,17820,0,0,0,1,0,0
122,2024-03-01 16:50:00,ヨシエイナバ,16280,0,0,1,0,0,0
121,2024-03-02 03:09:00,東京スタイル,19800,0,0,0,1,0,0
120,2024-03-02 20:47:00,ダーマコレクション,11000,0,0,1,0,0,0
119,2024-03-03 08:12:00,ギャラリービスコンティ,10000,0,1,0,0,0,0
118,2024-03-04 09:19:00,アクアスキュータム,15400,0,0,0,0,1,0
117,2024-03-04 09:19:00,ダックス,16500,0,0,0,1,0,0
116,2024-03-04 20:01:00,マギー,13099,0,0,1,0,0,0
115,2024-03-04 20:01:00,ビースリー,5399,0,1,0,0,0,0
114,2024-03-04 20:02:00,東京イギン,9799,0,0,0,0,0,1
113,2024-03-04 20:06:00,マギー,9500,0,0,1,0,0,0
112,2024-03-04 20:08:00,スペッチオ,30200,0,0,1,0,0,0
111,2024-03-04 20:08:00,インディヴィ,30200,0,0,0,1,0,0
110,2024-03-04 20:08:00,スキャパ,30200,0,0,0,1,0,0
109,2024-03-04 20:08:00,スペッチオ,30200,0,0,1,0,0,0
108,2024-03-04 20:09:00,プリーツプリーズ,15600,0,0,0,0,0,1
107,2024-03-04 20:14:00,リフレクト,7450,0,0,1,0,0,0
106,2024-03-04 20:17:00,フォクシーラビッツ,19900,0,0,0,1,0,0
105,2024-03-04 20:30:00,ピンクハウス,17000,0,0,0,1,0,0
104,2024-03-04 20:32:00,マックスマーラ,16000,0,0,0,1,0,0
103,2024-03-04 20:50:00,エブール,25000,0,0,0,0,1,0
102,2024-03-04 21:01:00,ハナエモリ,9150,0,0,1,0,0,0
101,2024-03-04 21:06:00,センソユニコ,13750,0,0,1,0,0,0
100,2024-03-04 21:09:00,ユナイテッドアローズ,8650,0,0,1,0,0,0
99,2024-03-05 09:15:00,斉藤都世子,8450,0,0,0,0,0,1
98,2024-03-05 15:48:00,グレード,21450,0,0,0,1,0,0
97,2024-03-05 16:15:00,シャミー,9020,0,1,0,0,0,0
96,2024-03-05 17:59:00,グレースコンチネンタル,12100,0,1,0,0,0,0
95,2024-03-05 21:24:00,ロイスクレヨン,8400,0,1,0,0,0,0
94,2024-03-05 22:03:00,ダックス,11880,0,0,0,1,0,0
93,2024-03-05 22:34:00,クレージュ,6810,0,0,1,0,0,0
92,2024-03-05 23:48:00,アンタイトル,12800,0,0,1,0,0,0
91,2024-03-06 08:53:00,絵麻亥由,15000,0,0,1,0,0,0
90,2024-03-06 09:04:00,カルレ,9600,0,1,0,0,0,0
89,2024-03-07 01:01:00,ビースリー,6000,0,1,0,0,0,0
88,2024-03-07 10:08:00,enuan yang,12810,0,0,1,0,0,0
87,2024-03-07 10:14:00,ドレステリア,2800,1,0,0,0,0,0
86,2024-03-07 11:07:00,グレード,12900,0,0,0,1,0,0
85,2024-03-07 16:39:00,アーノルドパーマー,9900,0,1,0,0,0,0
84,2024-03-07 17:19:00,伊太利屋,5949,0,0,0,1,0,0
83,2024-03-07 23:16:00,タルボット,8650,0,0,1,0,0,0
82,2024-03-08 00:13:00,ネミカ,16600,0,0,0,1,0,0
81,2024-03-08 04:59:00,ハーモニカ,9000,0,0,1,0,0,0
80,2024-03-08 15:07:00,慈雨,19600,0,0,1,0,0,0
79,2024-03-08 20:01:00,十仁プラザ,13000,0,0,0,1,0,0
